"label","phenotype","hemisphere","region","sex","pFDR","cohensD","dx"
"lh_rostralmiddlefrontal","CT","lh","rostralmiddlefrontal","Male","0.9461",0.003,"ASD"
"lh_rostralmiddlefrontal","CT","lh","rostralmiddlefrontal","Male","0.1810",0.055,"ADHD"
"lh_rostralmiddlefrontal","CT","lh","rostralmiddlefrontal","Male","0.0080",0.342,"SCZ"
"lh_rostralmiddlefrontal","CT","lh","rostralmiddlefrontal","All","   NA",0.559,"AD"
"lh_rostralmiddlefrontal","CT","lh","rostralmiddlefrontal","All","   NA",-0.017,"ASD"
"lh_rostralmiddlefrontal","CT","lh","rostralmiddlefrontal","All","   NA",0.065,"ADHD"
"lh_rostralmiddlefrontal","CT","lh","rostralmiddlefrontal","All","   NA",0.369,"SCZ"
"lh_superiorfrontal","CT","lh","superiorfrontal","Female","0.0080",0.577,"AD"
"lh_superiorfrontal","CT","lh","superiorfrontal","Female","0.0639",-0.091,"ASD"
"lh_superiorfrontal","CT","lh","superiorfrontal","Female","0.0213",0.163,"ADHD"
"lh_superiorfrontal","CT","lh","superiorfrontal","Female","0.0080",0.492,"SCZ"
"lh_superiorfrontal","CT","lh","superiorfrontal","Male","0.0080",0.575,"AD"
"lh_superiorfrontal","CT","lh","superiorfrontal","Male","0.1437",-0.037,"ASD"
"lh_superiorfrontal","CT","lh","superiorfrontal","Male","0.1437",0.056,"ADHD"
"lh_superiorfrontal","CT","lh","superiorfrontal","Male","0.0080",0.401,"SCZ"
"lh_superiorfrontal","CT","lh","superiorfrontal","All","   NA",0.576,"AD"
"lh_superiorfrontal","CT","lh","superiorfrontal","All","   NA",-0.05,"ASD"
"lh_superiorfrontal","CT","lh","superiorfrontal","All","   NA",0.082,"ADHD"
"lh_superiorfrontal","CT","lh","superiorfrontal","All","   NA",0.444,"SCZ"
"lh_superiorparietal","CT","lh","superiorparietal","Female","0.0160",0.604,"AD"
"lh_superiorparietal","CT","lh","superiorparietal","Female","0.4551",-0.038,"ASD"
"lh_superiorparietal","CT","lh","superiorparietal","Female","0.0319",0.144,"ADHD"
"lh_superiorparietal","CT","lh","superiorparietal","Female","0.0240",0.143,"SCZ"
"lh_superiorparietal","CT","lh","superiorparietal","Male","0.0080",0.509,"AD"
"lh_superiorparietal","CT","lh","superiorparietal","Male","0.1171",-0.042,"ASD"
"lh_superiorparietal","CT","lh","superiorparietal","Male","0.4032",-0.033,"ADHD"
"lh_superiorparietal","CT","lh","superiorparietal","Male","0.0080",0.211,"SCZ"
"lh_superiorparietal","CT","lh","superiorparietal","All","   NA",0.558,"AD"
"lh_superiorparietal","CT","lh","superiorparietal","All","   NA",-0.045,"ASD"
"lh_superiorparietal","CT","lh","superiorparietal","All","   NA",0.011,"ADHD"
"lh_superiorparietal","CT","lh","superiorparietal","All","   NA",0.178,"SCZ"
"lh_superiortemporal","CT","lh","superiortemporal","Female","0.0053",0.725,"AD"
"lh_superiortemporal","CT","lh","superiortemporal","Female","0.0053",-0.182,"ASD"
"lh_superiortemporal","CT","lh","superiortemporal","Female","0.2196",0.088,"ADHD"
"lh_superiortemporal","CT","lh","superiortemporal","Female","0.0053",0.354,"SCZ"
"lh_superiortemporal","CT","lh","superiortemporal","Male","0.0053",0.797,"AD"
"lh_superiortemporal","CT","lh","superiortemporal","Male","0.0053",-0.211,"ASD"
"lh_superiortemporal","CT","lh","superiortemporal","Male","0.1717",-0.057,"ADHD"
"lh_superiortemporal","CT","lh","superiortemporal","Male","0.0053",0.299,"SCZ"
"lh_superiortemporal","CT","lh","superiortemporal","All","   NA",0.759,"AD"
"lh_superiortemporal","CT","lh","superiortemporal","All","   NA",-0.2,"ASD"
"lh_superiortemporal","CT","lh","superiortemporal","All","   NA",-0.014,"ADHD"
"lh_superiortemporal","CT","lh","superiortemporal","All","   NA",0.326,"SCZ"
"lh_supramarginal","CT","lh","supramarginal","Female","0.0080",0.655,"AD"
"lh_supramarginal","CT","lh","supramarginal","Female","0.7904",-0.015,"ASD"
"lh_supramarginal","CT","lh","supramarginal","Female","0.0160",0.169,"ADHD"
"lh_supramarginal","CT","lh","supramarginal","Female","0.0080",0.295,"SCZ"
"lh_supramarginal","CT","lh","supramarginal","Male","0.0080",0.719,"AD"
"lh_supramarginal","CT","lh","supramarginal","Male","0.6547",-0.014,"ASD"
"lh_supramarginal","CT","lh","supramarginal","Male","0.6547",-0.023,"ADHD"
"lh_supramarginal","CT","lh","supramarginal","Male","0.0080",0.327,"SCZ"
"lh_supramarginal","CT","lh","supramarginal","All","   NA",0.686,"AD"
"lh_supramarginal","CT","lh","supramarginal","All","   NA",-0.016,"ASD"
"lh_supramarginal","CT","lh","supramarginal","All","   NA",0.026,"ADHD"
"lh_supramarginal","CT","lh","supramarginal","All","   NA",0.312,"SCZ"
"lh_temporalpole","CT","lh","temporalpole","Female","0.0080",0.63,"AD"
"lh_temporalpole","CT","lh","temporalpole","Female","0.1065",0.09,"ASD"
"lh_temporalpole","CT","lh","temporalpole","Female","0.2315",-0.077,"ADHD"
"lh_temporalpole","CT","lh","temporalpole","Female","0.0080",0.323,"SCZ"
"lh_temporalpole","CT","lh","temporalpole","Male","0.0080",0.711,"AD"
"lh_temporalpole","CT","lh","temporalpole","Male","0.0106",-0.087,"ASD"
"lh_temporalpole","CT","lh","temporalpole","Male","0.0240",-0.081,"ADHD"
"lh_temporalpole","CT","lh","temporalpole","Male","0.0080",0.176,"SCZ"
"lh_temporalpole","CT","lh","temporalpole","All","   NA",0.669,"AD"
"lh_temporalpole","CT","lh","temporalpole","All","   NA",-0.05,"ASD"
"lh_temporalpole","CT","lh","temporalpole","All","   NA",-0.078,"ADHD"
"lh_temporalpole","CT","lh","temporalpole","All","   NA",0.246,"SCZ"
"lh_transversetemporal","CT","lh","transversetemporal","Female","0.0080",0.333,"AD"
"lh_transversetemporal","CT","lh","transversetemporal","Female","0.0798",-0.101,"ASD"
"lh_transversetemporal","CT","lh","transversetemporal","Female","0.1357",0.096,"ADHD"
"lh_transversetemporal","CT","lh","transversetemporal","Female","0.0080",0.252,"SCZ"
"lh_transversetemporal","CT","lh","transversetemporal","Male","0.0053",0.376,"AD"
"lh_transversetemporal","CT","lh","transversetemporal","Male","0.0053",-0.104,"ASD"
"lh_transversetemporal","CT","lh","transversetemporal","Male","0.6826",0.018,"ADHD"
"lh_transversetemporal","CT","lh","transversetemporal","Male","0.0053",0.154,"SCZ"
"lh_transversetemporal","CT","lh","transversetemporal","All","   NA",0.354,"AD"
"lh_transversetemporal","CT","lh","transversetemporal","All","   NA",-0.101,"ASD"
"lh_transversetemporal","CT","lh","transversetemporal","All","   NA",0.041,"ADHD"
"lh_transversetemporal","CT","lh","transversetemporal","All","   NA",0.201,"SCZ"
"rh_bankssts","CT","rh","bankssts","Female","0.0080",0.684,"AD"
"rh_bankssts","CT","rh","bankssts","Female","0.9222",-0.006,"ASD"
"rh_bankssts","CT","rh","bankssts","Female","0.0692",0.121,"ADHD"
"rh_bankssts","CT","rh","bankssts","Female","0.0080",0.154,"SCZ"
"rh_bankssts","CT","rh","bankssts","Male","0.0160",0.695,"AD"
"rh_bankssts","CT","rh","bankssts","Male","0.1011",-0.042,"ASD"
"rh_bankssts","CT","rh","bankssts","Male","0.8503",-0.004,"ADHD"
"rh_bankssts","CT","rh","bankssts","Male","0.0639",0.102,"SCZ"
"rh_bankssts","CT","rh","bankssts","All","   NA",0.689,"AD"
"rh_bankssts","CT","rh","bankssts","All","   NA",-0.032,"ASD"
"rh_bankssts","CT","rh","bankssts","All","   NA",0.031,"ADHD"
"rh_bankssts","CT","rh","bankssts","All","   NA",0.127,"SCZ"
"rh_caudalanteriorcingulate","CT","rh","caudalanteriorcingulate","Female","0.0080",0.159,"AD"
"rh_caudalanteriorcingulate","CT","rh","caudalanteriorcingulate","Female","0.0080",0.153,"ASD"
"rh_caudalanteriorcingulate","CT","rh","caudalanteriorcingulate","Female","0.0319",0.146,"ADHD"
"rh_caudalanteriorcingulate","CT","rh","caudalanteriorcingulate","Female","0.0798",0.09,"SCZ"
"rh_caudalanteriorcingulate","CT","rh","caudalanteriorcingulate","Male","0.0160",0.167,"AD"
"rh_caudalanteriorcingulate","CT","rh","caudalanteriorcingulate","Male","0.0479",0.059,"ASD"
"rh_caudalanteriorcingulate","CT","rh","caudalanteriorcingulate","Male","0.2023",-0.051,"ADHD"
"rh_caudalanteriorcingulate","CT","rh","caudalanteriorcingulate","Male","0.8982",0.007,"SCZ"
"rh_caudalanteriorcingulate","CT","rh","caudalanteriorcingulate","All","   NA",0.163,"AD"
"rh_caudalanteriorcingulate","CT","rh","caudalanteriorcingulate","All","   NA",0.082,"ASD"
"rh_caudalanteriorcingulate","CT","rh","caudalanteriorcingulate","All","   NA",0.005,"ADHD"
"rh_caudalanteriorcingulate","CT","rh","caudalanteriorcingulate","All","   NA",0.047,"SCZ"
"rh_caudalmiddlefrontal","CT","rh","caudalmiddlefrontal","Female","0.0080",0.557,"AD"
"rh_caudalmiddlefrontal","CT","rh","caudalmiddlefrontal","Female","0.4152",-0.044,"ASD"
"rh_caudalmiddlefrontal","CT","rh","caudalmiddlefrontal","Female","0.0213",0.161,"ADHD"
"rh_caudalmiddlefrontal","CT","rh","caudalmiddlefrontal","Female","0.0080",0.228,"SCZ"
"rh_caudalmiddlefrontal","CT","rh","caudalmiddlefrontal","Male","0.0080",0.569,"AD"
"rh_caudalmiddlefrontal","CT","rh","caudalmiddlefrontal","Male","0.0213",0.058,"ASD"
"rh_caudalmiddlefrontal","CT","rh","caudalmiddlefrontal","Male","0.0240",0.089,"ADHD"
"rh_caudalmiddlefrontal","CT","rh","caudalmiddlefrontal","Male","0.0080",0.254,"SCZ"
"rh_caudalmiddlefrontal","CT","rh","caudalmiddlefrontal","All","   NA",0.563,"AD"
"rh_caudalmiddlefrontal","CT","rh","caudalmiddlefrontal","All","   NA",0.041,"ASD"
"rh_caudalmiddlefrontal","CT","rh","caudalmiddlefrontal","All","   NA",0.11,"ADHD"
"rh_caudalmiddlefrontal","CT","rh","caudalmiddlefrontal","All","   NA",0.242,"SCZ"
"rh_cuneus","CT","rh","cuneus","Female","0.0080",0.273,"AD"
"rh_cuneus","CT","rh","cuneus","Female","0.0080",-0.199,"ASD"
"rh_cuneus","CT","rh","cuneus","Female","0.9541",-0.002,"ADHD"
"rh_cuneus","CT","rh","cuneus","Female","0.0106",0.133,"SCZ"
"rh_cuneus","CT","rh","cuneus","Male","0.0080",0.281,"AD"
"rh_cuneus","CT","rh","cuneus","Male","0.0106",-0.071,"ASD"
"rh_cuneus","CT","rh","cuneus","Male","0.7146",-0.012,"ADHD"
"rh_cuneus","CT","rh","cuneus","Male","0.0080",0.335,"SCZ"
"rh_cuneus","CT","rh","cuneus","All","   NA",0.276,"AD"
"rh_cuneus","CT","rh","cuneus","All","   NA",-0.09,"ASD"
"rh_cuneus","CT","rh","cuneus","All","   NA",-0.005,"ADHD"
"rh_cuneus","CT","rh","cuneus","All","   NA",0.241,"SCZ"
"rh_entorhinal","CT","rh","entorhinal","Female","0.0080",0.803,"AD"
"rh_entorhinal","CT","rh","entorhinal","Female","0.8982",-0.01,"ASD"
"rh_entorhinal","CT","rh","entorhinal","Female","0.2023",-0.083,"ADHD"
"rh_entorhinal","CT","rh","entorhinal","Female","0.0080",0.196,"SCZ"
"rh_entorhinal","CT","rh","entorhinal","Male","0.0080",0.887,"AD"
"rh_entorhinal","CT","rh","entorhinal","Male","0.2023",-0.035,"ASD"
"rh_entorhinal","CT","rh","entorhinal","Male","0.2754",-0.04,"ADHD"
"rh_entorhinal","CT","rh","entorhinal","Male","0.0080",0.173,"SCZ"
"rh_entorhinal","CT","rh","entorhinal","All","   NA",0.843,"AD"
"rh_entorhinal","CT","rh","entorhinal","All","   NA",-0.025,"ASD"
"rh_entorhinal","CT","rh","entorhinal","All","   NA",-0.047,"ADHD"
"rh_entorhinal","CT","rh","entorhinal","All","   NA",0.184,"SCZ"
"rh_frontalpole","CT","rh","frontalpole","Female","0.0160",0.275,"AD"
"rh_frontalpole","CT","rh","frontalpole","Female","0.3034",-0.065,"ASD"
"rh_frontalpole","CT","rh","frontalpole","Female","0.3194",0.062,"ADHD"
"rh_frontalpole","CT","rh","frontalpole","Female","0.3034",0.066,"SCZ"
"rh_frontalpole","CT","rh","frontalpole","Male","0.0080",0.372,"AD"
"rh_frontalpole","CT","rh","frontalpole","Male","0.7665",-0.006,"ASD"
"rh_frontalpole","CT","rh","frontalpole","Male","0.7132",-0.023,"ADHD"
"rh_frontalpole","CT","rh","frontalpole","Male","0.0080",0.25,"SCZ"
"rh_frontalpole","CT","rh","frontalpole","All","   NA",0.322,"AD"
"rh_frontalpole","CT","rh","frontalpole","All","   NA",-0.015,"ASD"
"rh_frontalpole","CT","rh","frontalpole","All","   NA",0.001,"ADHD"
"rh_frontalpole","CT","rh","frontalpole","All","   NA",0.164,"SCZ"
"rh_fusiform","CT","rh","fusiform","Female","0.0080",0.701,"AD"
"rh_fusiform","CT","rh","fusiform","Female","0.4578",-0.051,"ASD"
"rh_fusiform","CT","rh","fusiform","Female","0.9501",0.003,"ADHD"
"rh_fusiform","CT","rh","fusiform","Female","0.0080",0.374,"SCZ"
"rh_fusiform","CT","rh","fusiform","Male","0.0080",0.848,"AD"
"rh_fusiform","CT","rh","fusiform","Male","0.0160",-0.073,"ASD"
"rh_fusiform","CT","rh","fusiform","Male","0.7345",0.013,"ADHD"
"rh_fusiform","CT","rh","fusiform","Male","0.0080",0.378,"SCZ"
"rh_fusiform","CT","rh","fusiform","All","   NA",0.772,"AD"
"rh_fusiform","CT","rh","fusiform","All","   NA",-0.068,"ASD"
"rh_fusiform","CT","rh","fusiform","All","   NA",0.012,"ADHD"
"rh_fusiform","CT","rh","fusiform","All","   NA",0.376,"SCZ"
"rh_inferiorparietal","CT","rh","inferiorparietal","Female","0.0040",0.739,"AD"
"rh_inferiorparietal","CT","rh","inferiorparietal","Female","0.0040",-0.157,"ASD"
"rh_inferiorparietal","CT","rh","inferiorparietal","Female","0.0040",0.199,"ADHD"
"rh_inferiorparietal","CT","rh","inferiorparietal","Female","0.0040",0.17,"SCZ"
"rh_inferiorparietal","CT","rh","inferiorparietal","Male","0.0053",0.772,"AD"
"rh_inferiorparietal","CT","rh","inferiorparietal","Male","0.0053",-0.095,"ASD"
"rh_inferiorparietal","CT","rh","inferiorparietal","Male","0.0160",-0.091,"ADHD"
"rh_inferiorparietal","CT","rh","inferiorparietal","Male","0.0053",0.216,"SCZ"
"rh_inferiorparietal","CT","rh","inferiorparietal","All","   NA",0.755,"AD"
"rh_inferiorparietal","CT","rh","inferiorparietal","All","   NA",-0.106,"ASD"
"rh_inferiorparietal","CT","rh","inferiorparietal","All","   NA",-0.013,"ADHD"
"rh_inferiorparietal","CT","rh","inferiorparietal","All","   NA",0.194,"SCZ"
"rh_inferiortemporal","CT","rh","inferiortemporal","Female","0.0080",0.709,"AD"
"rh_inferiortemporal","CT","rh","inferiortemporal","Female","0.0426",-0.099,"ASD"
"rh_inferiortemporal","CT","rh","inferiortemporal","Female","0.3792",-0.056,"ADHD"
"rh_inferiortemporal","CT","rh","inferiortemporal","Female","0.0080",0.351,"SCZ"
"rh_inferiortemporal","CT","rh","inferiortemporal","Male","0.0080",0.857,"AD"
"rh_inferiortemporal","CT","rh","inferiortemporal","Male","0.0426",-0.051,"ASD"
"rh_inferiortemporal","CT","rh","inferiortemporal","Male","0.8024",-0.011,"ADHD"
"rh_inferiortemporal","CT","rh","inferiortemporal","Male","0.0080",0.452,"SCZ"
"rh_inferiortemporal","CT","rh","inferiortemporal","All","   NA",0.78,"AD"
"rh_inferiortemporal","CT","rh","inferiortemporal","All","   NA",-0.058,"ASD"
"rh_inferiortemporal","CT","rh","inferiortemporal","All","   NA",-0.021,"ADHD"
"rh_inferiortemporal","CT","rh","inferiortemporal","All","   NA",0.405,"SCZ"
"rh_insula","CT","rh","insula","Female","0.0080",0.656,"AD"
"rh_insula","CT","rh","insula","Female","0.0106",-0.149,"ASD"
"rh_insula","CT","rh","insula","Female","0.3673",-0.061,"ADHD"
"rh_insula","CT","rh","insula","Female","0.0080",0.288,"SCZ"
"rh_insula","CT","rh","insula","Male","0.0053",0.734,"AD"
"rh_insula","CT","rh","insula","Male","0.0053",-0.084,"ASD"
"rh_insula","CT","rh","insula","Male","0.9741",0.003,"ADHD"
"rh_insula","CT","rh","insula","Male","0.0053",0.282,"SCZ"
"rh_insula","CT","rh","insula","All","   NA",0.693,"AD"
"rh_insula","CT","rh","insula","All","   NA",-0.095,"ASD"
"rh_insula","CT","rh","insula","All","   NA",-0.013,"ADHD"
"rh_insula","CT","rh","insula","All","   NA",0.285,"SCZ"
"rh_isthmuscingulate","CT","rh","isthmuscingulate","Female","0.0160",0.494,"AD"
"rh_isthmuscingulate","CT","rh","isthmuscingulate","Female","0.9860",0.001,"ASD"
"rh_isthmuscingulate","CT","rh","isthmuscingulate","Female","0.0559",0.147,"ADHD"
"rh_isthmuscingulate","CT","rh","isthmuscingulate","Female","0.6068",0.043,"SCZ"
"rh_isthmuscingulate","CT","rh","isthmuscingulate","Male","0.0080",0.572,"AD"
"rh_isthmuscingulate","CT","rh","isthmuscingulate","Male","0.0080",-0.07,"ASD"
"rh_isthmuscingulate","CT","rh","isthmuscingulate","Male","0.1158",-0.062,"ADHD"
"rh_isthmuscingulate","CT","rh","isthmuscingulate","Male","0.0106",0.143,"SCZ"
"rh_isthmuscingulate","CT","rh","isthmuscingulate","All","   NA",0.531,"AD"
"rh_isthmuscingulate","CT","rh","isthmuscingulate","All","   NA",-0.056,"ASD"
"rh_isthmuscingulate","CT","rh","isthmuscingulate","All","   NA",-0.006,"ADHD"
"rh_isthmuscingulate","CT","rh","isthmuscingulate","All","   NA",0.096,"SCZ"
"rh_lateraloccipital","CT","rh","lateraloccipital","Female","0.0160",0.509,"AD"
"rh_lateraloccipital","CT","rh","lateraloccipital","Female","0.0373",-0.132,"ASD"
"rh_lateraloccipital","CT","rh","lateraloccipital","Female","0.9621",0,"ADHD"
"rh_lateraloccipital","CT","rh","lateraloccipital","Female","0.0240",0.148,"SCZ"
"rh_lateraloccipital","CT","rh","lateraloccipital","Male","0.0053",0.499,"AD"
"rh_lateraloccipital","CT","rh","lateraloccipital","Male","0.0053",-0.138,"ASD"
"rh_lateraloccipital","CT","rh","lateraloccipital","Male","0.0240",-0.086,"ADHD"
"rh_lateraloccipital","CT","rh","lateraloccipital","Male","0.0053",0.289,"SCZ"
"rh_lateraloccipital","CT","rh","lateraloccipital","All","   NA",0.504,"AD"
"rh_lateraloccipital","CT","rh","lateraloccipital","All","   NA",-0.134,"ASD"
"rh_lateraloccipital","CT","rh","lateraloccipital","All","   NA",-0.061,"ADHD"
"rh_lateraloccipital","CT","rh","lateraloccipital","All","   NA",0.223,"SCZ"
"rh_lateralorbitofrontal","CT","rh","lateralorbitofrontal","Female","0.0080",0.434,"AD"
"rh_lateralorbitofrontal","CT","rh","lateralorbitofrontal","Female","0.9780",0.004,"ASD"
"rh_lateralorbitofrontal","CT","rh","lateralorbitofrontal","Female","0.9780",-0.001,"ADHD"
"rh_lateralorbitofrontal","CT","rh","lateralorbitofrontal","Female","0.0080",0.371,"SCZ"
"rh_lateralorbitofrontal","CT","rh","lateralorbitofrontal","Male","0.0080",0.508,"AD"
"rh_lateralorbitofrontal","CT","rh","lateralorbitofrontal","Male","0.4684",0.023,"ASD"
"rh_lateralorbitofrontal","CT","rh","lateralorbitofrontal","Male","0.8543",0.005,"ADHD"
"rh_lateralorbitofrontal","CT","rh","lateralorbitofrontal","Male","0.0080",0.359,"SCZ"
"rh_lateralorbitofrontal","CT","rh","lateralorbitofrontal","All","   NA",0.469,"AD"
"rh_lateralorbitofrontal","CT","rh","lateralorbitofrontal","All","   NA",0.02,"ASD"
"rh_lateralorbitofrontal","CT","rh","lateralorbitofrontal","All","   NA",0.004,"ADHD"
"rh_lateralorbitofrontal","CT","rh","lateralorbitofrontal","All","   NA",0.365,"SCZ"
"rh_lingual","CT","rh","lingual","Female","0.0053",0.372,"AD"
"rh_lingual","CT","rh","lingual","Female","0.0053",-0.256,"ASD"
"rh_lingual","CT","rh","lingual","Female","0.9461",0.006,"ADHD"
"rh_lingual","CT","rh","lingual","Female","0.0053",0.177,"SCZ"
"rh_lingual","CT","rh","lingual","Male","0.0053",0.424,"AD"
"rh_lingual","CT","rh","lingual","Male","0.0053",-0.1,"ASD"
"rh_lingual","CT","rh","lingual","Male","0.4870",-0.027,"ADHD"
"rh_lingual","CT","rh","lingual","Male","0.0053",0.343,"SCZ"
"rh_lingual","CT","rh","lingual","All","   NA",0.396,"AD"
"rh_lingual","CT","rh","lingual","All","   NA",-0.127,"ASD"
"rh_lingual","CT","rh","lingual","All","   NA",-0.016,"ADHD"
"rh_lingual","CT","rh","lingual","All","   NA",0.266,"SCZ"
"rh_medialorbitofrontal","CT","rh","medialorbitofrontal","Female","0.0080",0.446,"AD"
"rh_medialorbitofrontal","CT","rh","medialorbitofrontal","Female","0.0745",-0.094,"ASD"
"rh_medialorbitofrontal","CT","rh","medialorbitofrontal","Female","0.1756",0.089,"ADHD"
"rh_medialorbitofrontal","CT","rh","medialorbitofrontal","Female","0.0080",0.295,"SCZ"
"rh_medialorbitofrontal","CT","rh","medialorbitofrontal","Male","0.0080",0.475,"AD"
"rh_medialorbitofrontal","CT","rh","medialorbitofrontal","Male","0.0426",0.056,"ASD"
"rh_medialorbitofrontal","CT","rh","medialorbitofrontal","Male","0.0838",0.064,"ADHD"
"rh_medialorbitofrontal","CT","rh","medialorbitofrontal","Male","0.0080",0.349,"SCZ"
"rh_medialorbitofrontal","CT","rh","medialorbitofrontal","All","   NA",0.46,"AD"
"rh_medialorbitofrontal","CT","rh","medialorbitofrontal","All","   NA",0.026,"ASD"
"rh_medialorbitofrontal","CT","rh","medialorbitofrontal","All","   NA",0.07,"ADHD"
"rh_medialorbitofrontal","CT","rh","medialorbitofrontal","All","   NA",0.324,"SCZ"
"rh_middletemporal","CT","rh","middletemporal","Female","0.0080",0.791,"AD"
"rh_middletemporal","CT","rh","middletemporal","Female","0.4152",-0.041,"ASD"
"rh_middletemporal","CT","rh","middletemporal","Female","0.0479",0.146,"ADHD"
"rh_middletemporal","CT","rh","middletemporal","Female","0.0080",0.297,"SCZ"
"rh_middletemporal","CT","rh","middletemporal","Male","0.0080",0.88,"AD"
"rh_middletemporal","CT","rh","middletemporal","Male","0.3752",-0.022,"ASD"
"rh_middletemporal","CT","rh","middletemporal","Male","0.0639",0.078,"ADHD"
"rh_middletemporal","CT","rh","middletemporal","Male","0.0080",0.28,"SCZ"
"rh_middletemporal","CT","rh","middletemporal","All","   NA",0.834,"AD"
"rh_middletemporal","CT","rh","middletemporal","All","   NA",-0.022,"ASD"
"rh_middletemporal","CT","rh","middletemporal","All","   NA",0.099,"ADHD"
"rh_middletemporal","CT","rh","middletemporal","All","   NA",0.288,"SCZ"
